ca_county,d_qoy,d_year,avg(ss_ext_sales_price),sum(ss_ext_sales_price)
Jim Hogg County,4,2002,2014.7750,161182
Jim Wells County,1,1998,2145.0000,30030
Jim Wells County,1,2001,886.0000,16834
Jim Wells County,2,1998,1164.7333,17471
Jim Wells County,2,1999,1730.5405,64030
Jim Wells County,2,2001,1673.0263,63575
Jim Wells County,3,1998,1777.5161,55103
Jim Wells County,3,1999,1852.7667,55583
Jim Wells County,3,2000,2054.2917,49303
Jim Wells County,3,2001,2219.1818,73233
Jim Wells County,3,2002,3100.5556,111620
Jim Wells County,4,1998,1663.9000,83195
Jim Wells County,4,1999,1816.0105,172521
Jim Wells County,4,2000,1632.7857,91436
Jim Wells County,4,2001,1884.7674,81045
Jim Wells County,4,2002,1839.9701,123278
Jo Daviess County,1,1998,1968.2727,21651
Jo Daviess County,1,1999,2744.6400,68616
Jo Daviess County,1,2000,1088.3750,8707
Jo Daviess County,1,2001,1791.7500,21501
Jo Daviess County,2,1998,1021.9189,37811
Jo Daviess County,2,1999,1799.0000,71960
Jo Daviess County,2,2000,2467.8333,29614
Jo Daviess County,2,2001,1711.1765,29090
Jo Daviess County,3,1998,1731.8857,121232
Jo Daviess County,3,1999,2056.5714,43188
Jo Daviess County,3,2000,2456.8095,51593
Jo Daviess County,3,2001,1959.8182,21558
Jo Daviess County,3,2002,2422.7273,26650
Jo Daviess County,4,1998,2599.9773,114399
Jo Daviess County,4,1999,1516.3636,83400
Jo Daviess County,4,2000,2199.1739,50581
Jo Daviess County,4,2001,1833.9167,66021
Jo Daviess County,4,2002,1894.0488,77656
Johnson County,1,1998,1793.0988,453654
Johnson County,1,1999,1746.6565,574650
Johnson County,1,2000,1959.8314,337091
Johnson County,1,2001,1797.4631,535644
Johnson County,1,2002,1964.0773,432097
Johnson County,1,2003,1768.9545,38917
Johnson County,2,1998,2066.5444,349246
Johnson County,2,1999,1821.4560,331505
Johnson County,2,2000,2186.1652,489701
Johnson County,2,2001,1786.3118,607346
Johnson County,2,2002,1991.6067,709012
Johnson County,3,1998,2021.7329,1006823
Johnson County,3,1999,1886.2536,914833
Johnson County,3,2000,1770.4922,902951
Johnson County,3,2001,2168.6852,1129885
Johnson County,3,2002,1842.0848,825254
Johnson County,4,1998,1923.7403,1637103
Johnson County,4,1999,1812.6343,1437419
Johnson County,4,2000,2001.8111,1293170
Johnson County,4,2001,1792.8658,1296242
Johnson County,4,2002,1811.9506,1395202
Johnston County,1,1998,2184.2344,279582
Johnston County,1,1999,2283.2877,166680
Johnston County,1,2000,1708.7571,119613
Johnston County,1,2001,1891.8039,96482
Johnston County,1,2002,1932.2444,173902
Johnston County,1,2003,587.7500,4702
Johnston County,2,1998,2505.9286,175415
Johnston County,2,1999,2270.5231,147584
Johnston County,2,2000,1969.4444,106350
Johnston County,2,2001,1781.3333,144288
Johnston County,2,2002,1735.3158,131884
Johnston County,3,1998,1738.2261,199896
Johnston County,3,1999,2050.3016,258338
Johnston County,3,2000,1863.2320,232904
Johnston County,3,2001,1849.8642,149839
Johnston County,3,2002,2577.6098,105682
Johnston County,4,1998,1850.4091,366381
Johnston County,4,1999,1891.5987,287523
Johnston County,4,2000,1947.4953,416764
Johnston County,4,2001,1815.7296,288701
Johnston County,4,2002,1928.9948,370367
Jones County,1,1998,1764.1429,246980
Jones County,1,1999,1778.1475,385858
Jones County,1,2000,1916.1250,505857
Jones County,1,2001,1865.5056,166030
Jones County,1,2002,1709.1475,312774
Jones County,1,2003,2788.6957,64140
Jones County,2,1998,2053.8701,363535
Jones County,2,1999,1851.3765,314734
Jones County,2,2000,1881.8036,316143
Jones County,2,2001,1577.3167,189278
Jones County,2,2002,1697.9180,310719
Jones County,3,1998,1909.5437,502210
Jones County,3,1999,1958.6416,650269
Jones County,3,2000,1975.4383,815856
Jones County,3,2001,1742.3088,615035
Jones County,3,2002,2051.6275,313899
Jones County,4,1998,2158.1957,893493
Jones County,4,1999,1895.3417,909764
Jones County,4,2000,2004.2803,1008153
Jones County,4,2001,1919.6984,865784
Jones County,4,2002,1886.8963,764193
Josephine County,1,1998,1398.2258,43345
Josephine County,1,2000,1856.9000,37138
Josephine County,1,2001,2771.2222,24941
Josephine County,1,2002,2472.4615,64284
Josephine County,2,2000,2591.8000,64795
Josephine County,2,2002,2787.2500,33447
Josephine County,3,1998,1677.6429,23487
Josephine County,3,1999,1540.1566,127833
Josephine County,3,2000,2598.4375,83150
Josephine County,3,2001,1380.4167,33130
Josephine County,3,2002,1955.1385,127084
Josephine County,4,1998,2118.5556,19067
Josephine County,4,1999,2056.8571,43194
Josephine County,4,2000,2287.9118,77789
Josephine County,4,2001,2262.8333,149347
Josephine County,4,2002,1807.2083,86746
Juab County,1,1999,2087.3333,50096
Juab County,1,2000,1967.1333,59014
Juab County,1,2001,1790.5500,71622
Juab County,1,2002,958.2500,7666
Juab County,2,1998,2291.1111,20620
Juab County,2,1999,2409.1364,159003
Juab County,2,2000,1332.4286,46635
Juab County,2,2001,3713.7778,33424
Juab County,2,2002,1930.8085,90748
Juab County,3,1998,2320.0000,53360
Juab County,3,1999,1771.5714,62005
Juab County,3,2000,2146.4022,197469
Juab County,3,2001,1923.4545,63474
Juab County,3,2002,2036.3875,162911
Juab County,4,1998,2092.9390,171621
Juab County,4,1999,1821.9111,163972
Juab County,4,2000,2560.2941,87050
Juab County,4,2001,1279.5882,65259
Juab County,4,2002,1525.2571,106768
Judith Basin County,1,1998,2012.7727,44281
Judith Basin County,1,1999,1723.0870,39631
Judith Basin County,1,2000,2918.9024,119675
Judith Basin County,1,2001,1976.6800,98834
Judith Basin County,1,2002,1660.4103,64756
Judith Basin County,2,1998,1761.9610,135671
Judith Basin County,2,1999,1918.0968,59461
Judith Basin County,2,2000,1983.8696,45629
Judith Basin County,2,2001,2534.8125,81114
Judith Basin County,2,2002,825.1429,5776
Judith Basin County,3,1998,2057.8730,129646
Judith Basin County,3,1999,1622.6538,42189
Judith Basin County,3,2000,1620.8548,100493
Judith Basin County,3,2001,2240.8214,62743
Judith Basin County,3,2002,2383.5323,147779
Judith Basin County,4,1998,1787.1057,219814
Judith Basin County,4,1999,2126.6552,185019
Judith Basin County,4,2000,2240.0896,150086
Judith Basin County,4,2001,2383.8750,114426
Judith Basin County,4,2002,2169.0826,262459
Juneau Borough,1,1998,1925.8438,61627
Juneau Borough,1,1999,1615.0000,19380
Juneau Borough,1,2000,1760.4464,98585
Juneau Borough,1,2001,2104.1667,25250
Juneau Borough,1,2002,2696.0208,129409
Juneau Borough,2,1998,2121.6923,27582
Juneau Borough,2,1999,2109.1333,31637
Juneau Borough,2,2000,1859.5957,87401
Juneau Borough,2,2001,1883.4000,75336
Juneau Borough,2,2002,1865.9355,57844
Juneau Borough,3,1998,2080.6744,89469
Juneau Borough,3,1999,1927.3269,100221
Juneau Borough,3,2000,1634.4545,89895
Juneau Borough,3,2001,1306.0526,24815
Juneau Borough,3,2002,1508.2353,51280
Juneau Borough,4,1998,1405.6250,89960
Juneau Borough,4,1999,2095.7368,79638
Juneau Borough,4,2000,1752.0308,113882
Juneau Borough,4,2001,2430.9107,136131
Juneau Borough,4,2002,2146.2642,113752
Juneau County,1,1998,3037.0000,33407
Juneau County,1,1999,4063.1111,36568
Juneau County,1,2000,1898.3438,60747
Juneau County,1,2002,2439.6364,26836
Juneau County,2,1999,3046.0385,79197
Juneau County,2,2001,2116.4857,74077
Juneau County,2,2002,1574.9545,34649
Juneau County,3,1998,2323.1364,51109
Juneau County,3,1999,1666.4706,84990
Juneau County,3,2000,2300.7391,105834
Juneau County,3,2001,1810.9048,38029
Juneau County,3,2002,2318.9286,162325
Juneau County,4,1998,2238.0000,22380
Juneau County,4,1999,2055.5000,41110
Juneau County,4,2000,1211.5455,13327
Juneau County,4,2001,1785.8500,35717
Juneau County,4,2002,1692.2083,40613
Juniata County,1,1998,1932.6087,44450
Juniata County,1,1999,2342.7000,117135
Juniata County,1,2000,2847.1250,136662
Juniata County,1,2001,1945.2727,85592
Juniata County,1,2002,2033.7500,24405
Juniata County,2,1998,1834.8361,111925
Juniata County,2,2001,1880.0968,58283
Juniata County,2,2002,1803.7273,39682
Juniata County,3,1998,1625.1905,68258
Juniata County,3,1999,2148.9865,159025
Juniata County,3,2000,1774.1340,172091
Juniata County,3,2001,1880.6250,60180
Juniata County,3,2002,1999.6792,105983
Juniata County,4,1998,2053.8710,63670
Juniata County,4,1999,1454.0000,63976
Juniata County,4,2000,1311.8000,32795
Juniata County,4,2001,2112.7975,166911
Juniata County,4,2002,1994.5647,169538
Kalamazoo County,1,1998,2282.6364,25109
Kalamazoo County,1,1999,1898.0200,189802
Kalamazoo County,1,2000,1914.4615,49776
Kalamazoo County,1,2001,1801.4792,86471
Kalamazoo County,1,2002,2782.8333,33394
Kalamazoo County,2,1998,1492.4545,16417
Kalamazoo County,2,1999,1804.4516,111876
Kalamazoo County,2,2000,1620.8889,29176
Kalamazoo County,2,2002,1641.1111,14770
Kalamazoo County,3,1998,2765.0490,282035
Kalamazoo County,3,1999,1820.1048,191111
Kalamazoo County,3,2000,1488.1373,75895
Kalamazoo County,3,2001,1693.4561,96527
Kalamazoo County,3,2002,2035.7561,83466
Kalamazoo County,4,1998,2617.2973,96840
Kalamazoo County,4,1999,1956.4615,127170
Kalamazoo County,4,2000,2153.0137,157170
Kalamazoo County,4,2001,1849.9344,112846
Kalamazoo County,4,2002,1980.5588,134678
Kalkaska County,1,1998,2375.4545,26130
Kalkaska County,1,2000,1722.5385,22393
Kalkaska County,1,2002,1634.8500,32697
Kalkaska County,2,1998,1969.8000,39396
Kalkaska County,2,1999,2724.3571,38141
Kalkaska County,2,2000,1078.8571,7552
Kalkaska County,2,2001,706.0000,10590
Kalkaska County,2,2002,2123.1389,76433
Kalkaska County,3,1998,2077.7241,60254
Kalkaska County,3,1999,1013.4828,29391
Kalkaska County,3,2000,1461.7381,61393
Kalkaska County,3,2001,1736.6000,34732
Kalkaska County,3,2002,1636.9821,91671
Kalkaska County,4,1998,2085.3131,206446
Kalkaska County,4,1999,1890.4091,124767
Kalkaska County,4,2000,1838.9423,191250
Kalkaska County,4,2001,1376.0000,90816
Kalkaska County,4,2002,2356.9444,127275
Kanabec County,1,1998,1602.5588,54487
Kanabec County,1,2000,2312.1739,53180
Kanabec County,1,2001,2468.4615,32090
Kanabec County,1,2002,2665.9032,82643
Kanabec County,2,1999,2758.7600,68969
Kanabec County,2,2000,2316.5556,62547
Kanabec County,2,2001,1586.2051,61862
Kanabec County,2,2002,1863.7143,13046
Kanabec County,3,1998,716.0000,12888
Kanabec County,3,1999,2743.3472,197521
Kanabec County,3,2000,2087.6000,52190
Kanabec County,3,2001,1719.5926,46429
Kanabec County,3,2002,2034.1905,128154
Kanabec County,4,1998,1211.7143,25446
Kanabec County,4,1999,2217.1429,46560
Kanabec County,4,2000,1732.2027,128183
Kanabec County,4,2001,1013.6053,38517
Kanabec County,4,2002,1918.1238,201403
Kanawha County,1,1998,1324.0645,41046
Kanawha County,1,1999,2022.6897,58658
Kanawha County,1,2000,2479.1667,74375
Kanawha County,1,2001,2383.0513,92939
Kanawha County,2,1999,1906.9273,104881
Kanawha County,2,2000,2053.7407,55451
Kanawha County,2,2001,1426.9333,42808
Kanawha County,2,2002,1975.2500,86911
Kanawha County,3,1998,2389.8750,95595
Kanawha County,3,1999,1604.1818,70584
Kanawha County,3,2000,1915.1087,88095
Kanawha County,3,2001,2354.4468,110659
Kanawha County,3,2002,2129.3000,85172
Kanawha County,4,1998,1519.7917,109425
Kanawha County,4,1999,2008.6508,253090
Kanawha County,4,2000,1954.5172,170043
Kanawha County,4,2001,1818.1667,76363
Kanawha County,4,2002,1861.8857,130332
Kandiyohi County,1,1998,1946.7609,89551
Kandiyohi County,1,1999,1172.0000,22268
Kandiyohi County,1,2000,1998.8036,111933
Kandiyohi County,1,2001,2244.5217,51624
Kandiyohi County,1,2002,1911.5128,74549
Kandiyohi County,2,1998,1490.9565,34292
Kandiyohi County,2,1999,1746.1250,13969
Kandiyohi County,2,2000,2538.9318,111713
Kandiyohi County,2,2001,1672.3571,46826
Kandiyohi County,2,2002,1920.9200,48023
Kandiyohi County,3,1998,2235.6552,64834
Kandiyohi County,3,1999,1721.5294,117064
Kandiyohi County,3,2000,1929.2609,88746
Kandiyohi County,3,2001,1783.2625,142661
Kandiyohi County,3,2002,2102.1531,206011
Kandiyohi County,4,1998,1948.4368,169514
Kandiyohi County,4,1999,1984.4261,228209
Kandiyohi County,4,2000,1743.8696,120327
Kandiyohi County,4,2001,1955.4179,131013
Kandiyohi County,4,2002,1768.1042,169738
Kane County,1,1998,1808.4884,77765
Kane County,1,1999,1837.3750,132291
Kane County,1,2000,1923.1163,82694
Kane County,1,2001,1836.7797,108370
Kane County,1,2002,1890.5115,247657
Kane County,2,1998,1886.7532,145280
Kane County,2,1999,2242.8043,103169
Kane County,2,2000,2150.0517,124703
Kane County,2,2001,1517.2041,74343
Kane County,2,2002,2332.5152,76973
Kane County,3,1998,2159.3594,138199
Kane County,3,1999,1576.9036,130883
Kane County,3,2000,1848.8022,168241
Kane County,3,2001,2028.7917,146073
Kane County,3,2002,2375.8571,133048
Kane County,4,1998,1765.1705,310670
Kane County,4,1999,1817.1706,308919
Kane County,4,2000,1956.9921,495119
Kane County,4,2001,1792.3831,360269
Kane County,4,2002,1943.4216,359533
Kankakee County,1,1998,1108.4615,14410
Kankakee County,1,1999,2355.7143,49470
Kankakee County,1,2000,3235.8333,38830
Kankakee County,1,2001,1906.2188,60999
Kankakee County,1,2003,1882.0000,20702
Kankakee County,2,1998,1926.4247,140629
Kankakee County,2,2000,1795.9231,46694
Kankakee County,2,2001,1926.7931,55877
Kankakee County,2,2002,1411.7000,14117
Kankakee County,3,1998,1421.2381,29846
Kankakee County,3,1999,2357.5893,132025
Kankakee County,3,2000,1469.7436,57320
Kankakee County,3,2001,1911.1000,19111
Kankakee County,3,2002,2479.7174,114067
Kankakee County,4,1998,1465.8810,61567
Kankakee County,4,1999,1902.7500,68499
Kankakee County,4,2000,1955.2078,150551
Kankakee County,4,2001,1616.2151,150308
Kankakee County,4,2002,2484.1266,196246
Karnes County,1,1998,2113.6765,71865
Karnes County,1,1999,1630.3947,61955
Karnes County,1,2000,1170.0000,8190
Karnes County,1,2001,2045.0800,51127
Karnes County,1,2002,1874.7872,88115
Karnes County,2,1998,2489.5833,89625
Karnes County,2,1999,1334.8140,57397
Karnes County,2,2000,2394.2982,136475
Karnes County,2,2001,2815.6957,64761
Karnes County,2,2002,1807.8036,101237
Karnes County,3,1998,1497.2647,50907
Karnes County,3,1999,1184.2278,93554
Karnes County,3,2000,1800.9167,129666
Karnes County,3,2001,2261.5000,230673
Karnes County,3,2002,1779.9556,160196
Karnes County,4,1998,1831.8182,120900
Karnes County,4,1999,1548.6897,89824
Karnes County,4,2000,1816.3419,212512
Karnes County,4,2001,1643.6538,128205
Karnes County,4,2002,1615.8209,108260
Kauai County,1,1998,2773.4000,55468
Kauai County,1,1999,1547.9388,75849
Kauai County,1,2000,1837.3226,56957
Kauai County,1,2001,1493.7736,79170
Kauai County,1,2002,2076.6250,33226
Kauai County,2,1998,2265.3188,156307
Kauai County,2,1999,1774.3500,35487
Kauai County,2,2000,1309.0732,53672
Kauai County,2,2001,1449.3500,28987
Kauai County,2,2002,2478.8824,84282
Kauai County,3,1998,1491.9833,89519
Kauai County,3,1999,1925.1818,21177
Kauai County,3,2000,1846.5735,125567
Kauai County,3,2001,1507.2667,22609
Kauai County,3,2002,2081.3793,60360
Kauai County,4,1998,2245.0820,136950
Kauai County,4,1999,1657.7213,101121
Kauai County,4,2000,1575.4200,78771
Kauai County,4,2001,1751.4604,243453
Kauai County,4,2002,1765.8889,158930
Kaufman County,1,1998,2032.1875,32515
Kaufman County,1,1999,2068.1404,117884
Kaufman County,1,2000,1248.8000,18732
Kaufman County,1,2001,919.0000,6433
Kaufman County,1,2002,1432.5750,57303
Kaufman County,2,1998,1694.0000,16940
Kaufman County,2,1999,1735.7619,36451
Kaufman County,2,2000,2494.0000,17458
Kaufman County,2,2001,1744.1111,47091
Kaufman County,2,2002,3739.8750,29919
Kaufman County,3,1998,1200.8636,26419
Kaufman County,3,1999,1893.5870,87105
Kaufman County,3,2000,2052.0980,104657
Kaufman County,3,2001,2211.6250,53079
Kaufman County,3,2002,2299.2769,149453
Kaufman County,4,1998,1529.8235,78021
Kaufman County,4,1999,1554.3750,24870
Kaufman County,4,2000,1883.9000,113034
Kaufman County,4,2001,2271.0847,133994
Kaufman County,4,2002,1762.1667,10573
Kay County,1,1998,2796.5000,22372
Kay County,1,1999,1313.6364,14450
Kay County,1,2000,2224.1176,75620
Kay County,1,2001,2272.7857,95457
Kay County,1,2002,1899.0000,72162
Kay County,1,2003,1115.2143,15613
Kay County,2,1998,3250.8571,22756
Kay County,2,1999,1112.5769,28927
Kay County,2,2000,1450.6765,49323
Kay County,2,2001,2789.1739,64151
Kay County,2,2002,1830.1905,38434
Kay County,3,1998,2399.3696,110371
Kay County,3,1999,2108.8571,59048
Kay County,3,2000,1892.7561,77603
Kay County,3,2001,1902.6410,74203
Kay County,3,2002,1966.9024,80643
Kay County,4,1998,1379.6042,66221
Kay County,4,1999,2123.6140,121046
Kay County,4,2000,2338.5000,84186
Kay County,4,2001,2041.8864,89843
Kay County,4,2002,1849.5000,62883
Kearney County,1,1998,2072.4706,70464
Kearney County,1,1999,1723.0345,49968
Kearney County,1,2000,813.2222,7319
Kearney County,1,2001,1828.3016,115183
Kearney County,1,2002,2041.6786,114334
Kearney County,1,2003,988.5714,6920
Kearney County,2,1998,3534.7778,31813
Kearney County,2,1999,1482.8750,35589
Kearney County,2,2000,1639.2857,22950
Kearney County,2,2001,1378.2500,55130
Kearney County,2,2002,1670.6182,91884
Kearney County,3,1998,2072.9286,145105
Kearney County,3,1999,2086.9286,116868
Kearney County,3,2000,1431.8947,136030
Kearney County,3,2001,1439.8289,109427
Kearney County,3,2002,1673.7286,117161
Kearney County,4,1998,2021.2481,268826
Kearney County,4,1999,2133.5310,309362
Kearney County,4,2000,1962.1531,192291
Kearney County,4,2001,2057.4632,195459
Kearney County,4,2002,1803.8802,346345
Kearny County,1,1998,1524.3077,39632
Kearny County,1,2000,2190.9048,46009
Kearny County,1,2002,1987.8889,35782
Kearny County,2,1998,2664.5172,77271
Kearny County,2,1999,1292.2500,10338
Kearny County,2,2000,1334.8889,12014
Kearny County,2,2001,2817.6429,39447
Kearny County,2,2002,1628.9348,74931
Kearny County,3,1998,2071.8444,93233
Kearny County,3,1999,1947.1978,177195
Kearny County,3,2000,1256.0370,33913
Kearny County,3,2001,1593.1429,44608
Kearny County,3,2002,2461.4340,130456
Kearny County,4,1998,2038.7500,48930
Kearny County,4,1999,1802.5345,104547
Kearny County,4,2000,1279.5000,71652
Kearny County,4,2001,1232.1864,145398
Kearny County,4,2002,1685.3068,148307
Keith County,1,1998,1546.4359,60311
Keith County,1,1999,2556.1000,127805
Keith County,1,2001,1772.3846,23041
Keith County,1,2002,1877.1489,88226
Keith County,2,1998,2010.5417,48253
Keith County,2,1999,2433.3333,29200
Keith County,2,2000,2300.2857,16102
Keith County,2,2002,2828.6364,31115
Keith County,3,1998,1833.0580,126481
Keith County,3,1999,1965.9545,86502
Keith County,3,2000,2447.8824,41614
Keith County,3,2001,1637.7671,119557
Keith County,3,2002,1875.7391,43142
Keith County,4,1998,1948.9647,165662
Keith County,4,1999,2351.6491,134044
Keith County,4,2000,2087.1053,118965
Keith County,4,2001,2228.4872,86911
Keith County,4,2002,1944.8375,155587
Kemper County,1,1998,2244.6818,49383
Kemper County,1,1999,1830.1321,96997
Kemper County,1,2000,1438.1304,33077
Kemper County,1,2001,1977.0000,106758
Kemper County,1,2002,2090.0625,33441
Kemper County,2,1998,1905.5143,66693
Kemper County,2,1999,2080.0500,41601
Kemper County,2,2000,1337.0000,20055
Kemper County,2,2001,1910.8800,47772
Kemper County,2,2002,1619.7857,22677
Kemper County,3,1998,1882.2907,161877
Kemper County,3,2000,1843.4222,82954
Kemper County,3,2001,2008.6176,68293
Kemper County,3,2002,1507.0000,15070
Kemper County,4,1998,1592.4000,207012
