c_customer_sk,avg(ss_quantity),avg(ss_sales_price),sum(ss_quantity),sum(ss_sales_price)
47900,56.65384615384615,45.1346,2946,2347
47901,55.77777777777778,55.2222,502,497
47902,43.266666666666666,42.0667,649,631
47903,52.08108108108108,39.4054,1927,1458
47904,53.083333333333336,29.0833,1911,1047
47905,53.83720930232558,48.5581,2315,2088
47906,44.666666666666664,36.1667,1072,868
47907,51.75,50.3125,828,805
47908,46.42857142857143,39.0476,975,820
47909,57.19230769230769,30.9038,2974,1607
47910,66.375,27.7500,531,222
47911,47.13636363636363,31.0909,1037,684
47912,60.6,56.3000,606,563
47913,49.96491228070175,36.1930,2848,2063
47914,59.172413793103445,40.7931,1716,1183
47915,50.72222222222222,39.4444,913,710
47916,45.470588235294116,35.7059,1546,1214
47917,55.785714285714285,48.2857,781,676
47918,50.67857142857143,27.7500,1419,777
47919,52.40909090909091,31.2273,1153,687
47922,45.77142857142857,33.7143,1602,1180
47923,47.89473684210526,24.1053,910,458
47924,48.58536585365854,39.4634,1992,1618
47925,46.07272727272727,32.2727,2534,1775
47926,48.5,34.1250,1164,819
47927,53.42857142857143,27.3571,748,383
47928,52.49122807017544,36.4912,2992,2080
47929,53.38709677419355,35.3871,1655,1097
47930,58.11764705882353,35.5882,988,605
47931,44.04081632653061,34.0000,2158,1666
47932,52.0,33.2619,2184,1397
47933,58.94444444444444,48.1667,1061,867
47934,40.77777777777778,40.5556,367,365
47935,48.78260869565217,25.1739,1122,579
47936,51.266666666666666,36.5556,2307,1645
47937,64.66666666666667,15.5000,388,93
47938,27.4,30.3000,274,303
47939,52.696969696969695,43.8182,1739,1446
47940,54.78947368421053,43.6842,2082,1660
47941,50.62,40.8400,2531,2042
47942,50.285714285714285,17.5714,352,123
47944,47.114285714285714,37.6571,1649,1318
47945,55.45454545454545,31.2121,1830,1030
47947,61.76470588235294,35.3529,1050,601
47948,54.06976744186046,32.6744,2325,1405
47949,51.142857142857146,44.7857,716,627
47950,50.93333333333333,43.2667,764,649
47951,54.541666666666664,42.7083,1309,1025
47952,49.58139534883721,39.5581,2132,1701
47953,56.333333333333336,34.0000,845,510
47954,42.32258064516129,47.1613,1312,1462
47955,57.526315789473685,46.4737,1093,883
47956,54.76923076923077,41.9231,712,545
47957,43.05263157894737,30.4737,818,579
47958,37.93103448275862,35.8276,1100,1039
47959,58.42857142857143,42.6190,1227,895
47960,58.25,44.0750,2330,1763
47961,46.523809523809526,25.8571,977,543
47962,39.57142857142857,34.1429,554,478
47963,55.793103448275865,39.3448,1618,1141
47964,48.84615384615385,37.3846,1270,972
47965,49.608695652173914,38.0435,2282,1750
47966,65.22222222222223,21.6667,587,195
47967,51.280701754385966,39.7895,2923,2268
47968,48.90909090909091,24.2727,538,267
47969,46.611111111111114,43.2500,1678,1557
47970,61.75,17.3333,741,208
47971,48.04761904761905,44.0476,1009,925
47972,47.80392156862745,35.0980,2438,1790
47973,48.82692307692308,31.6731,2539,1647
47974,51.714285714285715,37.3095,2172,1567
47975,52.483870967741936,35.9032,1627,1113
47976,58.666666666666664,36.5714,1232,768
47977,43.729729729729726,35.9189,1618,1329
47978,57.142857142857146,28.4286,400,199
47979,50.68421052631579,37.7368,1926,1434
47980,51.19047619047619,40.3571,2150,1695
47981,51.9,45.0500,1038,901
47982,48.44444444444444,61.2222,436,551
47983,32.57142857142857,19.7143,228,138
47984,49.16279069767442,48.3256,2114,2078
47985,36.666666666666664,51.7500,440,621
47986,54.6,43.8000,1092,876
47987,39.8125,36.4375,1274,1166
47988,53.28,39.0000,1332,975
47990,56.46551724137931,38.5172,3275,2234
47991,54.92,46.5200,1373,1163
47992,46.666666666666664,42.5000,1960,1785
47993,47.578947368421055,47.0526,1808,1788
47994,51.09756097560975,46.1951,2095,1894
47995,48.29032258064516,36.5806,1497,1134
47996,44.36,36.6400,2218,1832
47997,52.65079365079365,25.3810,3317,1599
47998,48.52542372881356,34.9831,2863,2064
47999,49.57142857142857,36.8571,1388,1032
48000,50.41304347826087,27.4130,2319,1261
48001,45.34782608695652,42.3478,1043,974
48002,43.333333333333336,46.1111,390,415
48003,50.23076923076923,43.3077,653,563
48004,54.68571428571428,37.4000,1914,1309
48007,59.285714285714285,38.3333,2490,1610
48009,53.46938775510204,26.3061,2620,1289
48011,40.666666666666664,16.6667,244,100
48012,44.45,46.5500,889,931
48013,57.8,39.4667,867,592
48014,49.18181818181818,38.9455,2705,2142
48015,46.470588235294116,38.4706,790,654
48016,51.41269841269841,41.1905,3239,2595
48017,51.142857142857146,36.6190,1074,769
48018,48.73170731707317,42.6098,1998,1747
48019,49.17857142857143,31.6429,1377,886
48020,41.24,25.8800,1031,647
48021,45.82608695652174,41.5217,1054,955
48022,45.0,25.3750,720,406
48023,50.15942028985507,31.4058,3461,2167
48025,55.642857142857146,34.7500,1558,973
48026,50.45238095238095,38.2381,2119,1606
48027,50.26086956521739,45.5652,1156,1048
48028,47.486486486486484,30.5676,1757,1131
48029,50.72,43.2000,2536,2160
48030,60.75,31.2500,486,250
48031,49.15151515151515,30.1515,1622,995
48032,54.642857142857146,36.3571,2295,1527
48033,33.125,40.7500,265,326
48034,50.69565217391305,32.3696,2332,1489
48035,50.63636363636363,54.9091,557,604
48037,54.142857142857146,47.2143,1516,1322
48038,46.34375,43.8750,1483,1404
48040,41.15384615384615,54.9231,535,714
48041,48.34375,45.6250,1547,1460
48042,56.04347826086956,40.4348,1289,930
48044,46.39705882352941,39.1324,3155,2661
48045,37.925925925925924,28.8148,1024,778
48047,45.108108108108105,33.5135,1669,1240
48048,40.15555555555556,35.0444,1807,1577
48049,49.04347826086956,42.5217,1128,978
48050,58.61904761904762,37.3333,1231,784
48051,55.816326530612244,39.9388,2735,1957
48052,52.0,21.2000,520,212
48053,57.0,36.3125,1824,1162
48054,56.943396226415096,35.9434,3018,1905
48055,48.72727272727273,39.3409,2144,1731
48056,66.9,22.0000,669,220
48057,34.714285714285715,57.4286,243,402
48058,60.125,48.8750,481,391
48059,57.0,34.0526,1083,647
48060,50.57142857142857,53.6190,1062,1126
48061,45.79761904761905,39.8571,3847,3348
48062,60.5,34.4000,1210,688
48063,63.91304347826087,35.4783,1470,816
48064,51.68181818181818,41.2727,1137,908
48065,56.42307692307692,40.6154,1467,1056
48066,47.982142857142854,37.1607,2687,2081
48067,42.89655172413793,46.3103,1244,1343
48068,48.57142857142857,37.1714,1700,1301
48069,61.92307692307692,44.9231,805,584
48070,58.22222222222222,49.0000,524,441
48071,53.46153846153846,40.3846,695,525
48072,62.1,34.7000,621,347
48073,49.029411764705884,33.4706,1667,1138
48074,47.476190476190474,28.1905,997,592
48075,54.47826086956522,45.6087,1253,1049
48077,61.28947368421053,41.6053,2329,1581
48078,44.76470588235294,39.7059,1522,1350
48079,44.088235294117645,43.7353,1499,1487
48080,49.5,47.4583,1188,1139
48081,48.9,38.1000,489,381
48082,54.41935483870968,33.0000,3374,2046
48083,33.61538461538461,41.8462,437,544
48084,47.270270270270274,33.9730,1749,1257
48085,51.4,27.6286,1799,967
48086,48.9,35.9500,978,719
48087,56.4,41.5000,564,415
48088,56.55555555555556,47.6667,509,429
48089,55.81818181818182,35.4545,1842,1170
48090,54.608695652173914,40.0435,1256,921
48091,48.083333333333336,47.6667,1154,1144
48092,48.595238095238095,37.4524,2041,1573
48093,50.97142857142857,47.5429,1784,1664
48094,45.25,41.5250,1810,1661
48095,54.08,47.5000,2704,2375
48096,52.10526315789474,52.4211,990,996
48097,51.68181818181818,24.1818,1137,532
48098,59.291666666666664,36.3333,1423,872
48099,58.666666666666664,28.3333,1232,595
48100,55.51219512195122,40.8293,2276,1674
48101,49.41304347826087,42.8478,2273,1971
48102,46.72727272727273,38.3636,514,422
48103,49.765957446808514,37.4255,2339,1759
48104,51.266666666666666,42.0222,2307,1891
48105,45.55172413793103,37.8276,1321,1097
48106,55.0,37.1563,1760,1189
48108,47.95,33.8250,1918,1353
48110,41.625,39.7917,999,955
48111,50.75,34.8250,2030,1393
48113,51.04477611940298,43.4925,3420,2914
48114,49.0,44.1111,441,397
48116,48.77272727272727,37.0000,1073,814
48117,45.06666666666667,50.2667,676,754
48118,61.19047619047619,46.5714,1285,978
48119,55.416666666666664,32.4444,1995,1168
48120,50.42857142857143,39.2381,1059,824
48121,52.95238095238095,34.6190,1112,727
48122,45.375,47.0313,1452,1505
48123,47.41463414634146,37.1951,1944,1525
48124,50.17142857142857,41.9429,1756,1468
48126,54.84615384615385,38.0513,2139,1484
48127,48.45945945945946,31.5676,1793,1168
48128,44.93181818181818,30.6818,1977,1350
48129,41.23076923076923,58.3846,536,759
48130,51.23076923076923,36.5385,1332,950
48131,47.72727272727273,36.7273,1575,1212
48132,54.125,36.6528,3897,2639
48133,48.6,31.2000,972,624
48134,49.666666666666664,40.2083,2384,1930
48135,53.56521739130435,30.5217,1232,702
48136,66.57142857142857,30.8571,466,216
48137,51.75,34.1875,828,547
48138,48.810344827586206,45.0172,2831,2611
48139,51.916666666666664,34.4167,623,413
48141,47.476190476190474,31.4762,997,661
48142,50.97142857142857,38.0000,1784,1330
48143,50.96666666666667,27.9333,1529,838
48144,72.3,32.3000,723,323
48145,50.955555555555556,44.6222,2293,2008
48146,45.69491525423729,37.6610,2696,2222
48147,48.94117647058823,57.1765,832,972
48148,55.476190476190474,39.7619,1165,835
48149,47.369565217391305,31.5217,2179,1450
48150,49.5,32.8000,2475,1640
48151,44.22727272727273,38.3864,1946,1689
48152,61.75,41.2500,988,660
48153,49.0,36.0000,2254,1656
48154,57.22222222222222,43.7778,515,394
48155,48.689655172413794,40.9310,1412,1187
48156,58.84615384615385,42.4615,1530,1104
48157,52.8235294117647,29.7059,898,505
48158,47.146341463414636,37.0732,1933,1520
48159,54.142857142857146,37.4921,3411,2362
48160,37.166666666666664,43.2500,446,519
48161,47.8235294117647,27.0000,813,459
48162,52.78787878787879,34.0606,1742,1124
48163,42.0,44.6667,378,402
48164,56.4,31.2000,564,312
48165,49.175,40.1250,1967,1605
48167,47.25714285714286,46.2286,1654,1618
48168,54.3,40.0000,543,400
48169,53.351351351351354,43.5135,1974,1610
48170,53.12,40.0000,1328,1000
48171,52.0,34.3810,3276,2166
48172,44.4375,31.4375,711,503
48173,51.51923076923077,37.2692,2679,1938
48174,52.1,34.6000,521,346
48175,48.825,34.9500,1953,1398
48176,57.54545454545455,35.0000,1266,770
48177,51.333333333333336,44.6667,3234,2814
48178,49.4375,38.0208,2373,1825
48179,50.84,33.5200,1271,838
48180,49.09090909090909,38.2424,1620,1262
48181,56.0,43.8400,1400,1096
48182,53.296875,37.8438,3411,2422
48183,45.47826086956522,46.9783,2092,2161
48184,51.0,42.0833,612,505
48185,57.81578947368421,35.0263,2197,1331
48186,47.741379310344826,39.9828,2769,2319
48187,50.96969696969697,35.2424,1682,1163
48188,60.04761904761905,35.8571,1261,753
48189,58.0,26.9167,696,323
48190,54.23809523809524,28.5238,1139,599
48191,52.02564102564103,32.9487,2029,1285
48192,53.666666666666664,34.3333,966,618
48193,53.12,44.9200,1328,1123
48194,50.54545454545455,32.0909,556,353
48195,53.888888888888886,33.5278,1940,1207
48196,54.611111111111114,33.7222,2949,1821
48197,51.0,31.2593,1377,844
48198,39.833333333333336,47.5417,956,1141
48199,52.31372549019608,34.3725,2668,1753
48200,42.0,40.1000,420,401
48201,64.44444444444444,28.3333,580,255
48202,42.55555555555556,41.5556,383,374
48203,59.476190476190474,33.7619,1249,709
48204,47.4,41.8500,3792,3348
48206,48.125,48.2500,770,772
48207,49.925925925925924,33.9259,1348,916
48208,54.52,36.5600,1363,914
48209,57.325581395348834,44.4186,2465,1910
48210,48.87234042553192,33.1064,2297,1556
48211,47.970588235294116,39.4706,1631,1342
48212,63.903225806451616,25.3871,1981,787
48214,49.609756097560975,40.2195,2034,1649
48215,48.26086956521739,33.7391,2220,1552
48216,44.55555555555556,60.0000,401,540
48217,54.285714285714285,36.9286,760,517
48218,55.714285714285715,66.7143,390,467
48219,50.888888888888886,40.4889,2290,1822
48220,59.60606060606061,36.2727,1967,1197
48221,41.40625,35.4063,1325,1133
48222,56.21052631578947,40.3684,1068,767
48223,46.86666666666667,36.1667,1406,1085
48224,59.9,26.4000,599,264
48225,51.333333333333336,41.5185,1386,1121
48226,54.91304347826087,43.1304,1263,992
48227,49.8625,40.0500,3989,3204
48228,53.78048780487805,30.7561,2205,1261
48229,55.27272727272727,40.6364,608,447
48231,47.45,46.7250,1898,1869
48232,50.0,48.5172,1450,1407
48233,49.1,28.8000,491,288
48234,58.09090909090909,45.1818,639,497
48235,43.04761904761905,48.7143,1808,2046
48236,46.48148148148148,43.4815,1255,1174
48237,51.2037037037037,37.2037,2765,2009
48238,51.22222222222222,41.8889,461,377
48239,60.793103448275865,35.5517,1763,1031
48240,46.80952380952381,32.6905,1966,1373
48241,51.95454545454545,44.9545,1143,989
48242,54.0,46.3333,648,556
48243,49.07843137254902,31.4902,2503,1606
48244,50.84615384615385,43.9615,1322,1143
48245,52.04,47.3200,1301,1183
48246,60.0,39.0667,1800,1172
48247,52.704918032786885,40.1803,3215,2451
48248,51.21875,30.9688,1639,991
48249,42.35294117647059,46.0588,1440,1566
48250,49.07692307692308,43.4359,1914,1694
48251,51.57142857142857,45.2857,361,317
48252,43.875,30.7500,1053,738
48253,49.80769230769231,43.9231,2590,2284
48254,47.0,36.5455,1034,804
48255,55.84444444444444,32.4222,2513,1459
48256,46.30952380952381,42.5000,1945,1785
48257,50.395348837209305,40.1628,2167,1727
48258,51.7906976744186,35.2093,2227,1514
48260,48.78125,43.9063,1561,1405
48261,54.68181818181818,44.0455,2406,1938
48262,52.93617021276596,45.8511,2488,2155
48263,48.92857142857143,41.9286,1370,1174
48264,58.42857142857143,52.0000,1227,1092
48265,50.916666666666664,38.5000,1222,924
48266,41.73913043478261,55.3043,960,1272
48267,60.93181818181818,28.0909,2681,1236
48268,51.2,33.6000,768,504
48270,57.0,25.7250,2280,1029
48271,52.51063829787234,39.0638,2468,1836
48272,49.172413793103445,33.4138,1426,969
48273,55.30769230769231,45.3590,2157,1769
48274,52.57575757575758,42.3636,1735,1398
48275,46.627906976744185,30.4884,2005,1311
48276,41.38461538461539,47.8462,1076,1244
48277,39.90909090909091,41.3636,439,455
48278,38.6,55.0000,386,550
48279,49.7,38.8500,994,777
48280,49.34285714285714,31.1143,1727,1089
48281,46.48837209302326,32.6047,1999,1402
48282,65.72727272727273,48.8182,723,537
48283,51.56,35.6000,1289,890
48284,60.42307692307692,35.0385,3142,1822
48285,48.90909090909091,37.3636,538,411
48288,48.76315789473684,43.2895,1853,1645
48289,56.62162162162162,35.3784,2095,1309
48290,59.38095238095238,33.9048,1247,712
48292,52.67857142857143,35.3929,1475,991
48293,53.57142857142857,35.2857,375,247
48294,39.625,31.8750,317,255
48295,54.27272727272727,26.8182,597,295
48297,48.81818181818182,37.4318,2148,1647
48298,50.35294117647059,29.0000,1712,986
48299,55.53125,32.3125,1777,1034
48300,46.885714285714286,40.4000,1641,1414
48301,57.833333333333336,36.1000,1735,1083
48302,60.8,41.1600,1520,1029
48303,57.61764705882353,31.8235,1959,1082
48304,49.25806451612903,50.9032,1527,1578
48305,45.23076923076923,26.0769,588,339
48306,54.90625,35.9688,1757,1151
48307,49.69565217391305,42.4348,1143,976
48308,51.90909090909091,58.8182,571,647
48309,50.904761904761905,21.2381,1069,446
48310,44.27272727272727,44.5000,974,979
48312,44.07692307692308,45.3846,573,590
48313,49.3,48.5000,493,485
48314,54.18421052631579,41.7895,2059,1588
48315,53.71212121212121,38.6818,3545,2553
48316,44.0,50.9091,968,1120
48317,55.083333333333336,39.5833,661,475
48318,53.27272727272727,47.3636,1758,1563
48319,55.0,38.0556,1980,1370
48320,40.25,30.0000,644,480
48321,44.523809523809526,38.6667,935,812
48322,47.76,39.6800,1194,992
48323,48.0,55.7778,432,502
48324,54.206896551724135,37.6207,1572,1091
48325,52.72727272727273,49.8182,580,548
48326,44.152542372881356,35.1695,2605,2075
48327,54.296875,37.5469,3475,2403
48328,50.22857142857143,39.1429,1758,1370
48329,54.75,38.3333,657,460
48330,56.625,49.8750,453,399
48331,53.52777777777778,35.5556,1927,1280
48333,44.074074074074076,44.6667,1190,1206
48334,58.75,36.5000,705,438
48335,53.75,60.2500,430,482
48336,55.285714285714285,41.8095,1161,878
48338,50.392857142857146,34.5357,1411,967
48339,59.806451612903224,33.5484,1854,1040
48340,48.58620689655172,36.1379,1409,1048
48341,43.11764705882353,43.8824,1466,1492
48342,52.90625,38.6563,1693,1237
48343,31.625,52.6250,253,421
48344,52.14705882352941,41.5882,1773,1414
48345,61.3,40.4500,1226,809
48346,49.0,22.8889,441,206
48348,51.63157894736842,37.0789,1962,1409
48349,58.333333333333336,41.9048,1225,880
48350,43.68181818181818,39.1818,961,862
48351,54.48148148148148,34.8704,2942,1883
48352,45.4,34.2000,1362,1026
48353,45.25,39.9167,543,479
48354,46.54347826086956,37.1304,2141,1708
48355,47.0,41.9762,1974,1763
48356,51.78,31.8400,2589,1592
48357,56.233333333333334,41.3333,1687,1240
48358,52.806451612903224,39.6129,4911,3684
48359,63.833333333333336,27.4167,766,329
48360,53.56666666666667,38.1667,1607,1145
48361,53.22222222222222,50.3333,479,453
48362,51.6,44.7714,1806,1567
48363,51.11764705882353,39.1176,2607,1995
48364,52.31428571428572,38.0286,1831,1331
48365,53.36842105263158,37.1842,2028,1413
48366,69.6086956521739,33.3913,1601,768
48367,48.98412698412698,34.5873,3086,2179
48368,49.66,30.0200,2483,1501
48369,48.32142857142857,35.6071,1353,997
48370,52.23529411764706,37.6176,1776,1279
48371,50.214285714285715,51.6429,703,723
48372,45.4,42.7714,1589,1497
48373,61.8,44.5500,1236,891
48374,43.44444444444444,37.7778,391,340
48375,46.35294117647059,37.8824,788,644
48376,51.666666666666664,29.7333,1550,892
48377,51.627906976744185,29.0233,2220,1248
48378,58.72,38.0800,1468,952
48379,52.23076923076923,42.0769,679,547
48380,43.111111111111114,37.0000,388,333
48381,41.09090909090909,37.5455,452,413
48382,46.22727272727273,35.8636,1017,789
48383,62.666666666666664,35.6667,752,428
48384,48.88,41.4000,1222,1035
48385,57.35294117647059,35.2647,1950,1199
48386,50.138888888888886,29.7500,1805,1071
48387,47.484848484848484,26.0909,1567,861
48388,56.333333333333336,35.1667,1690,1055
48389,48.822784810126585,47.1013,3857,3721
48390,53.6375,37.4625,4291,2997
48391,50.53191489361702,32.2340,2375,1515
48392,50.142857142857146,52.7143,351,369
48393,50.71875,32.6563,1623,1045
48394,47.294117647058826,36.4706,804,620
48395,40.666666666666664,41.0417,976,985
48396,47.22222222222222,35.8889,425,323
48397,40.44,41.5600,1011,1039
48398,54.25,27.8214,1519,779
48399,50.303030303030305,36.5758,1660,1207
48400,49.583333333333336,40.1250,1190,963
48401,55.15625,32.7604,5295,3145
48402,56.45454545454545,39.2727,1863,1296
48404,49.642857142857146,32.8571,1390,920
48405,40.857142857142854,30.8095,1716,1294
48406,57.42857142857143,44.8214,1608,1255
48407,48.39393939393939,38.6667,1597,1276
48408,48.125,32.6250,385,261
48409,47.69090909090909,39.3636,2623,2165
48410,46.301886792452834,41.4151,2454,2195
48411,53.53846153846154,44.8462,696,583
48412,53.416666666666664,28.0833,1923,1011
48413,59.25,49.7500,711,597
48414,50.027027027027025,38.8378,1851,1437
48415,57.142857142857146,38.2143,800,535
48416,43.54545454545455,42.6364,479,469
48417,52.74074074074074,40.1481,1424,1084
48418,52.06521739130435,40.9783,2395,1885
48419,55.9,29.4667,1677,884
48420,54.48979591836735,44.9796,2670,2204
